project_id,project_name,original_contract_value,gc_name,est_labor,est_material,est_equip,est_sub,total_budget,actual_labor_cost,actual_material_cost,actual_tracked_cost,co_approved_value,co_rejected_value,adjusted_contract,bid_margin,realized_margin_dollars,realized_margin_pct,labor_overrun_pct,material_overrun_pct,rfi_count,rfi_cost_impact_count,rfi_high_critical,rfi_open,cumulative_billed,pct_billed,budget_coverage,ot_share
PRJ-2022-346,Columbus Hospital - Mechanical Systems Renovation,23652000.0,Mortenson,11704500.0,5384300.0,4227100.0,1217900.0,22533800.0,4290357.549999987,9354673.98,13645031.529999986,3606100.0,1519200.0,27258100.0,0.04727718586166074,8168068.470000014,0.29965655970152044,-63.34437566747844,73.73983581895511,100,29,33,0,23501900.0,0.8621987592678874,0.9527228141383393,0.05401159980666989
PRJ-2019-115,Phoenix Senior Living - HVAC Upgrade,25864000.0,JE Dunn,13931000.0,5007100.0,6121800.0,1547600.0,26607500.0,2260548.5000000345,10432746.520000001,12693295.020000037,2735900.0,708800.0,28599900.0,-0.028746520259820496,8237204.979999963,0.288015167185898,-83.77325030507477,108.3590605340417,95,29,35,3,25668700.0,0.8975101311543048,1.0287465202598205,0.05501445746461726
PRJ-2021-307,Columbus Mixed-Use Tower - Mechanical,31171000.0,Turner Construction,15402700.0,6209900.0,8584000.0,1720300.0,31916900.0,2529360.4500000286,13818518.49,16347878.94000003,3780800.0,1361600.0,34951800.0,-0.023929293253344364,8299621.059999973,0.2374590453138314,-83.5784605945709,122.52400988743778,79,23,30,2,30962300.0,0.8858570946274584,1.0239292932533444,0.05357505242508286
PRJ-2022-351,Atlanta Medical Campus - New HVAC Installation,26481000.0,JE Dunn,12691200.0,4807100.0,6088200.0,1713100.0,25299600.0,1197209.960000004,10929766.94,12126976.900000004,2231600.0,658000.0,28712600.0,0.044613118839922916,8784323.099999994,0.3059396606367934,-90.56661340141197,127.36716398660315,56,14,21,2,26277400.0,0.9151870607329187,0.9553868811600771,0.05209235209235209
PRJ-2019-116,Minneapolis Regional Medical Center - HVAC Upgrade,30690000.0,Turner Construction,15020200.0,6160600.0,7193000.0,1617600.0,29991400.0,1188405.7600000014,14022832.330000004,15211238.090000005,2380600.0,-197600.0,33070600.0,0.02276311502117956,9048761.909999996,0.273619526407141,-92.08794982756554,127.62121108333608,52,23,15,0,30475400.0,0.9215254637049222,0.9772368849788204,0.05757178253898849
PRJ-2021-256,Minneapolis Surgery Center - Climate Control,27189000.0,Mortenson,13741000.0,5821000.0,5858700.0,2004700.0,27425400.0,1620465.8800000208,11286508.239999996,12906974.120000018,2652700.0,349400.0,29841700.0,-0.008694692706609386,9071325.87999998,0.3039815385852676,-88.20707459427975,93.89294348050157,55,14,24,3,26986100.0,0.9043084006608203,1.0086946927066094,0.054892347047537836
PRJ-2022-341,Boston Medical Campus - New HVAC Installation,26652000.0,DPR Construction,14291800.0,5752900.0,6281400.0,1762300.0,28088400.0,1293938.3200000094,10972156.71,12266095.03000001,2780000.0,1354500.0,29432000.0,-0.053894642053129216,9122204.969999991,0.3099417290703993,-90.94628864103885,90.72392549844427,51,7,20,0,26466700.0,0.8992491166077738,1.0538946420531292,0.054429028815368194
PRJ-2019-142,Louisville Business Center - MEP Systems,27982000.0,JE Dunn,14054500.0,5743800.0,5904700.0,1732000.0,27435000.0,1152822.2699999993,11414634.45,12567456.719999999,1479900.0,123300.0,29461900.0,0.019548281037810034,9257743.280000001,0.3142276390864133,-91.79748642783451,98.72966415961557,40,16,15,2,27745300.0,0.9417349186576561,0.98045171896219,0.05435269523667314
PRJ-2022-321,Cincinnati Regional Medical Center - HVAC Upgrade,27273000.0,DPR Construction,13130500.0,5343400.0,6606000.0,1419900.0,26499800.0,1499621.3900000178,11363290.48,12862911.870000018,3041300.0,652600.0,30314300.0,0.028350383162835002,9425488.12999998,0.3109254751058075,-88.57909912036848,112.66030018340385,44,8,14,1,27079700.0,0.8932978825174918,0.971649616837165,0.055951286764705885
PRJ-2019-082,Raleigh Business Center - MEP Systems,41115000.0,JE Dunn,21508900.0,9148800.0,10864100.0,2613900.0,44135700.0,3459061.780000022,18733970.890000004,22193032.670000028,4122500.0,276000.0,45237500.0,-0.07346953666545053,9566467.329999968,0.21147206034816177,-83.91799775906708,104.76970630027989,57,17,25,1,40856900.0,0.9031644100580271,1.0734695366654505,0.053483880552666764
PRJ-2024-002,Riverside Office Tower - Core & Shell MEP,30260000.0,DPR Construction,16050900.0,7016800.0,7924900.0,1855300.0,32847900.0,3584194.560000017,13581977.989999998,17166172.550000016,6338600.0,2376700.0,36598600.0,-0.08552214144084602,9652227.449999984,0.26373214959042107,-77.66982187914687,93.56370411013566,82,25,23,0,30075400.0,0.8217636740203177,1.085522141440846,0.05523772895533868
PRJ-2019-102,Indianapolis Business Center - MEP Systems,42813000.0,DPR Construction,22325200.0,10719900.0,9947500.0,2694700.0,45687300.0,3656739.7200000104,19290892.289999995,22947632.010000005,2436500.0,250800.0,45249500.0,-0.06713615023474184,9659667.989999995,0.2134756845931998,-83.62057352229762,79.95403212716532,70,23,24,0,42520100.0,0.9396811014486348,1.0671361502347418,0.05044468495600207
PRJ-2021-311,Salt Lake City Regional Medical Center - HVAC Upgrade,29341000.0,Turner Construction,15056200.0,6620500.0,7269800.0,1583900.0,30530400.0,1416810.3400000106,11845208.86,13262019.20000001,2615100.0,0.0,31956100.0,-0.04053713234041112,9840380.79999999,0.30793434743288417,-90.5898544121358,78.91713405331922,36,9,20,2,29170600.0,0.9128335435175131,1.0405371323404111,0.049587778855480116
PRJ-2020-239,Nashville Edge Data Center - Thermal Management,25204000.0,JE Dunn,13052000.0,5182100.0,5769400.0,1591100.0,25594600.0,2122398.8200000376,10529452.64,12651851.460000038,4660800.0,2138900.0,29864800.0,-0.01549754007300419,9852448.539999962,0.32990170836570015,-83.73889963223998,103.18891260299878,67,14,16,1,24992900.0,0.8368681524738153,1.0154975400730042,0.055821501014198784
PRJ-2020-196,Baltimore Surgery Center - Climate Control,35312000.0,Mortenson,17120200.0,6229100.0,9630900.0,2011700.0,34991900.0,3202449.8100000103,15395311.360000003,18597761.170000013,4798500.0,2475600.0,40110500.0,0.009064907113729093,9870138.829999987,0.24607369217536523,-81.29432010140063,147.15145622963192,62,12,23,0,35071200.0,0.8743645678812281,0.9909350928862709,0.05711680789445457
PRJ-2021-276,Columbus Regional Medical Center - HVAC Upgrade,39364000.0,JE Dunn,21634900.0,8999000.0,10217900.0,3039700.0,43891500.0,2192338.190000043,17088630.409999996,19280968.60000004,3466500.0,1091400.0,42830500.0,-0.11501625851031405,10291931.399999961,0.24029444904915798,-89.86665900928573,89.89477064118232,46,15,17,2,39079500.0,0.9124222224816427,1.115016258510314,0.05238282788499409
PRJ-2022-356,Denver Surgery Center - Climate Control,30571000.0,DPR Construction,15752900.0,6008800.0,7715600.0,1778100.0,31255400.0,3140016.4900000156,12850523.65,15990540.140000015,5320500.0,232000.0,35891500.0,-0.02238722972751961,10407259.859999985,0.289964472368109,-80.06705755765596,113.8617302955665,55,12,24,1,30358400.0,0.8458381510942702,1.0223872297275196,0.05232016654796472
PRJ-2019-141,Richmond Medical Campus - New HVAC Installation,37483000.0,Turner Construction,17333500.0,7748600.0,9320300.0,2079900.0,36482300.0,2039336.0100000438,16825475.200000003,18864811.210000046,3203500.0,1268100.0,40686500.0,0.026697436171064237,10421488.789999954,0.25614119646565703,-88.23471307006639,117.1421314818161,34,9,13,3,37242600.0,0.9153552161036216,0.9733025638289358,0.0536770921386306
PRJ-2018-022,Tampa Office Park - Core & Shell MEP,33663000.0,Turner Construction,15808200.0,6661400.0,8746000.0,1940700.0,33156300.0,2241230.9100000365,14584040.840000004,16825271.75000004,4652700.0,1224200.0,38315700.0,0.015052134390874272,10803728.249999959,0.2819660935334591,-85.82235226021915,118.93357012039516,86,24,31,1,33459400.0,0.8732556106243655,0.9849478656091257,0.05490286416340321
PRJ-2022-376,Columbus Regional Medical Center - HVAC Upgrade,36501000.0,DPR Construction,17445500.0,7035500.0,8237000.0,2643500.0,35361500.0,3579305.1000000117,15210599.610000003,18789904.710000016,4062800.0,1347500.0,40563800.0,0.031218322785677155,10893395.289999984,0.2685496745867001,-79.48293198819172,116.19784819842232,50,11,18,1,36253900.0,0.8937500924469601,0.9687816772143228,0.053787733128244565
PRJ-2020-237,Sacramento Business Center - MEP Systems,33680000.0,Skanska USA,15999300.0,6427300.0,7373400.0,2070500.0,31870500.0,1841414.9700000323,13568973.89,15410388.860000033,2091800.0,459300.0,35771800.0,0.053726247030878915,10917511.139999967,0.3051988197406887,-88.49065290356432,111.11468097023635,59,17,23,3,33429700.0,0.9345266383016789,0.9462737529691211,0.05403633639258288
PRJ-2018-071,Atlanta Regional Medical Center - HVAC Upgrade,28100000.0,Mortenson,14813300.0,5785600.0,6917200.0,1881400.0,29397500.0,2100594.9900000338,11684280.750000004,13784875.740000037,5484600.0,903700.0,33584600.0,-0.04617437722419937,11001124.25999996,0.3275645462503636,-85.81953386483745,101.9545207065819,91,22,33,2,27903800.0,0.8308510448241159,1.0461743772241994,0.05759843800846079
PRJ-2024-001,Mercy General Hospital - HVAC Modernization,35194000.0,Turner Construction,17295900.0,6511900.0,8654100.0,2059300.0,34521200.0,2755206.250000024,14739744.019999994,17494950.27000002,4192500.0,1294800.0,39386500.0,0.019116894925271355,11178149.729999982,0.28380662739771195,-84.07017703617606,126.3508963589735,88,22,26,1,34955400.0,0.8874969850075534,0.9808831050747286,0.05505971087366436
PRJ-2018-061,Las Vegas Hospital - Mechanical Systems Renovation,36618000.0,Mortenson,19554300.0,7366500.0,8972900.0,1910700.0,37804400.0,1856957.5200000342,15448755.420000002,17305712.940000035,2754900.0,1311500.0,39372900.0,-0.03239936643180941,11183587.059999965,0.2840427568200454,-90.50358478697763,109.71635675015273,30,7,11,0,36356500.0,0.9233889299492798,1.0323993664318094,0.053436538282197146
PRJ-2020-202,Salt Lake City Corporate Campus - HVAC Systems,27217000.0,DPR Construction,12669100.0,5284700.0,5617400.0,1528000.0,25099200.0,3993433.30000001,11383361.310000004,15376794.610000014,6492200.0,1646700.0,33709200.0,0.0778116618290039,11187005.389999986,0.3318680179298229,-68.47895035953611,115.4022235888509,100,21,29,4,27043300.0,0.8022527974558874,0.9221883381709961,0.053255963894261765
PRJ-2020-181,Oklahoma City Medical Campus - New HVAC Installation,37213000.0,Skanska USA,20731100.0,7910500.0,9800200.0,2553800.0,40995600.0,1854872.1200000334,15847909.969999999,17702782.090000033,4279800.0,-304300.0,41492800.0,-0.10164727380216587,11436017.909999967,0.2756145140843705,-91.05270767108338,100.34018039314833,30,9,15,0,36952500.0,0.8905761963521382,1.1016472738021659,0.05028815765012084
PRJ-2021-281,Houston Regional Medical Center - HVAC Upgrade,43539000.0,JE Dunn,20921300.0,10132500.0,11418500.0,2959200.0,45431500.0,1293702.3700000092,19808771.479999986,21102473.849999994,3465600.0,1686100.0,47004600.0,-0.043466776912653105,11524426.150000006,0.24517656037919705,-93.81633851624895,95.49737458672574,39,7,16,2,43232500.0,0.9197504074069346,1.043466776912653,0.04933510638297872
PRJ-2018-036,Pittsburgh Medical Campus - New HVAC Installation,30618000.0,Mortenson,15119600.0,6512400.0,6431100.0,2060400.0,30123500.0,1529207.0100000184,12795009.35,14324216.360000018,3747400.0,714400.0,34365400.0,0.01615063034816122,11549683.639999982,0.336084656078497,-89.8859294558056,96.47149054112154,32,5,17,1,30397700.0,0.8845437562199189,0.9838493696518388,0.053488635078593236
PRJ-2021-316,Portland Medical Campus - New HVAC Installation,32547000.0,DPR Construction,15386700.0,6091200.0,6533800.0,1512400.0,29524100.0,2036453.940000043,12912262.330000004,14948716.270000046,2062100.0,823800.0,34609100.0,0.09287799182720369,11614183.729999952,0.3355817900494365,-86.76484275380658,111.98224208694518,53,16,19,0,32331600.0,0.934193608039504,0.9071220081727963,0.05270281702055664
PRJ-2021-286,Chicago Hospital - Mechanical Systems Renovation,33113000.0,JE Dunn,17712000.0,7432500.0,8054900.0,1881200.0,35080600.0,1962117.5800000124,14080891.040000005,16043008.620000018,4508600.0,0.0,37621600.0,-0.059420771298281716,11642491.37999998,0.3094629516022705,-88.92210038392044,89.45026626303402,57,15,17,1,32890900.0,0.874255746698705,1.0594207712982817,0.05455503821488184
PRJ-2020-212,Oklahoma City Corporate Campus - HVAC Systems,31617000.0,JE Dunn,16529800.0,5990700.0,8218100.0,2384900.0,33123500.0,3592841.750000003,12755682.73,16348524.480000004,7122700.0,1814200.0,38739700.0,-0.04764841699085931,11788175.519999996,0.30429186390188867,-78.2644572227129,112.92474552222612,71,21,22,4,31408300.0,0.8107522773795357,1.0476484169908593,0.051263710061993324
PRJ-2018-011,Albuquerque Hospital - Mechanical Systems Renovation,45289000.0,Mortenson,22739100.0,9550800.0,10644700.0,2207300.0,45141900.0,1409189.8500000122,20113100.43999999,21522290.290000003,1044600.0,1462400.0,46333600.0,0.0032480293227936663,11959309.709999993,0.25811311251446023,-93.80278968824618,110.59074046153192,38,9,13,1,45002700.0,0.9712757048880294,0.9967519706772063,0.05543237250554324
PRJ-2021-296,Richmond Hospital - Mechanical Systems Renovation,41720000.0,Skanska USA,21796300.0,8680900.0,10552300.0,2536000.0,43565500.0,2192659.1800000444,18562646.49,20755305.670000043,4658000.0,1849400.0,46378000.0,-0.04423537871524452,12534394.329999954,0.2702659521755995,-89.94022297362376,113.83320266331829,60,8,25,4,41445000.0,0.8936349131053517,1.0442353787152445,0.05453546767106089
PRJ-2023-381,Pittsburgh Surgery Center - Climate Control,41186000.0,Turner Construction,22662200.0,9772800.0,9365700.0,2946900.0,44747600.0,1630637.660000017,16963564.63,18594202.290000014,2289700.0,997600.0,43475700.0,-0.08647598698586889,12568897.709999986,0.2891016754186818,-92.80459240497385,73.57936957678453,40,10,20,0,40882800.0,0.9403597871914656,1.086475986985869,0.056607766373928683
PRJ-2018-001,Minneapolis Hospital - Mechanical Systems Renovation,38264000.0,JE Dunn,20300100.0,9091700.0,8866000.0,2777000.0,41034800.0,1428002.4300000144,16885860.85,18313863.280000016,4293800.0,1162200.0,42557800.0,-0.07241271168722552,12600936.719999984,0.2960899463788068,-92.96553992344857,85.72831098694415,49,6,17,3,38022400.0,0.893429641569818,1.0724127116872255,0.05992010652463382
PRJ-2018-041,San Antonio Regional Medical Center - HVAC Upgrade,40791000.0,Skanska USA,19703800.0,7998500.0,10470600.0,2585500.0,40758400.0,1299294.3200000075,18677751.849999987,19977046.169999994,5053800.0,0.0,45844800.0,0.000799195901056593,12811653.830000006,0.27945707757477417,-93.40586932469876,133.515682315434,35,6,15,0,40499100.0,0.8833957177258925,0.9992008040989434,0.055473670105855556
PRJ-2021-251,Raleigh Surgery Center - Climate Control,37123000.0,Skanska USA,16666600.0,6815200.0,9035700.0,1606400.0,34123900.0,3254276.4600000107,15987069.039999995,19241345.500000007,5910500.0,765200.0,43033500.0,0.08078819060959508,13150054.499999993,0.30557715500714544,-80.47426313705247,134.5796020659701,73,13,23,1,36898000.0,0.8574250293376091,0.9192118093904049,0.05223761745500876
PRJ-2019-156,Richmond Regional Medical Center - HVAC Upgrade,36862000.0,Mortenson,20365100.0,8425800.0,8214900.0,2607900.0,39613700.0,1433285.7700000112,14886411.76,16319697.53000001,3566400.0,-305400.0,40428400.0,-0.074648689707558,13285902.469999991,0.3286279563376238,-92.96204894648191,76.67653825156069,53,10,19,1,36625800.0,0.9059423573527521,1.074648689707558,0.05346102557885804
PRJ-2018-056,Boston Medical Campus - New HVAC Installation,36355000.0,Skanska USA,16969400.0,7052300.0,7745500.0,1728600.0,33495800.0,1953234.7100000363,15452423.470000003,17405658.180000037,3878200.0,3393500.0,40233200.0,0.07864667858616425,13353441.819999963,0.3319010623067507,-88.48966545664527,119.11182833969063,34,12,13,3,36121600.0,0.8978057922312915,0.9213533214138357,0.0560134715944341
PRJ-2019-081,Indianapolis Surgery Center - Climate Control,52999000.0,Turner Construction,26472400.0,10865700.0,13748900.0,2957600.0,54044600.0,3957554.7900000033,23506396.67,27463951.460000005,4659000.0,1706000.0,57658000.0,-0.019728674125926826,13487548.539999992,0.2339232810711435,-85.05026068660189,116.33577836678724,75,17,26,3,52698400.0,0.9139824482292136,1.0197286741259268,0.05376250163776914
PRJ-2019-101,Pittsburgh Hospital - Mechanical Systems Renovation,43110000.0,Turner Construction,22229600.0,9368800.0,10190900.0,2792000.0,44581300.0,1103949.8199999987,18065577.310000002,19169527.130000003,2539400.0,1188500.0,45649400.0,-0.03412897239619572,13496972.869999997,0.29566594237821303,-95.03387456364487,92.82701423874992,57,12,21,1,42769500.0,0.9369126428824913,1.0341289723961957,0.05381375760411792
PRJ-2019-091,Portland Surgery Center - Climate Control,37972000.0,JE Dunn,19528500.0,7456400.0,8057300.0,2058400.0,37100600.0,1501331.0000000158,15754129.600000003,17255460.60000002,3367900.0,163900.0,41339900.0,0.022948488359844088,13968739.39999998,0.33789969012987403,-92.31210282407754,111.28332171020871,48,13,14,2,37705400.0,0.9120825159228736,0.9770515116401559,0.05113831369408534
PRJ-2021-271,Atlanta Regional Medical Center - HVAC Upgrade,37774000.0,Skanska USA,17433200.0,7292200.0,8042600.0,2145400.0,34913400.0,3059454.130000021,16123137.899999999,19182592.03000002,5602200.0,1791900.0,43376200.0,0.07572933763964629,14005607.96999998,0.32288692808498626,-82.45041570107598,121.10114780176077,66,20,26,1,37524700.0,0.8650988330005855,0.9242706623603537,0.05859154929577465
PRJ-2022-371,Albuquerque Hospital - Mechanical Systems Renovation,43335000.0,JE Dunn,21546100.0,8802300.0,10048100.0,2701400.0,43097900.0,1188430.960000003,18856012.870000005,20044443.83000001,4262100.0,1383300.0,47597100.0,0.005471328025845157,14803156.16999999,0.3110096239056579,-94.48424095311911,114.21688501868834,32,9,10,1,43020400.0,0.9038449821522739,0.9945286719741548,0.049789519523878646
PRJ-2020-216,Kansas City Surgery Center - Climate Control,50756000.0,JE Dunn,25110800.0,11173000.0,11074900.0,2509600.0,49868300.0,1906008.650000036,21863761.989999995,23769770.64000003,1578200.0,2967800.0,52334200.0,0.017489557884782125,14979929.35999997,0.28623594819448794,-92.40960602609222,95.68389859482677,50,10,15,2,50433500.0,0.9636814931727246,0.9825104421152179,0.05072529056671772
PRJ-2020-211,Las Vegas Regional Medical Center - HVAC Upgrade,39163000.0,JE Dunn,17722000.0,7171900.0,8604600.0,2068200.0,35566700.0,1679930.7100000265,16369525.060000004,18049455.77000003,4908500.0,0.0,44071500.0,0.09182902229144851,15349244.22999997,0.34828050395380167,-90.52064829026054,128.24530542812926,47,12,16,3,38878300.0,0.8821642104307773,0.9081709777085515,0.05157065384221836
PRJ-2018-021,San Antonio Surgery Center - Climate Control,53167000.0,JE Dunn,26447900.0,10202900.0,13547800.0,2999000.0,53197600.0,3732954.6600000067,22808826.19,26541780.85000001,5369000.0,1701600.0,58536000.0,-0.0005755449809092816,15447419.149999991,0.2638960494396609,-85.88562925600895,123.55238402807048,55,13,16,1,52849500.0,0.9028546535465355,1.0005755449809093,0.05148851976257304
PRJ-2019-121,Columbus Surgery Center - Climate Control,47765000.0,DPR Construction,22973000.0,9729300.0,11367800.0,2754500.0,46824600.0,4083012.5200000247,21651228.009999994,25734240.53000002,7961300.0,3827000.0,55726300.0,0.01968805610802893,15869759.469999984,0.284780426297816,-82.22690758716745,122.53633879107433,86,20,30,3,47466600.0,0.8517809364698535,0.9803119438919711,0.05277521202451927
PRJ-2020-201,Raleigh Regional Medical Center - HVAC Upgrade,43769000.0,DPR Construction,24605100.0,9239600.0,10824200.0,2833200.0,47502100.0,2524373.2700000377,18154097.01,20678470.28000004,6868500.0,1085300.0,50637500.0,-0.08529095935479458,16301629.719999962,0.3219280122438896,-89.74044702114587,96.4814170526863,86,23,30,5,43453300.0,0.8581249074302641,1.0852909593547946,0.05239551478083588
PRJ-2022-331,Baltimore Regional Medical Center - HVAC Upgrade,41560000.0,JE Dunn,19839000.0,7883400.0,9094400.0,2085200.0,38902000.0,1524668.4500000176,17037657.29,18562325.740000017,4814000.0,209300.0,46374000.0,0.06395572666025029,16632074.259999983,0.3586508444386937,-92.3147918241846,116.12067496257961,51,8,18,1,41299800.0,0.8905809289688187,0.9360442733397497,0.05238095238095238
PRJ-2020-226,Nashville Regional Medical Center - HVAC Upgrade,52146000.0,Turner Construction,26540100.0,10254300.0,13383400.0,2786300.0,52964100.0,2260336.1900000437,23131151.95,25391488.14000004,6235400.0,1849600.0,58381400.0,-0.01568864342423204,16820211.859999955,0.28810908714076666,-91.48331698071958,125.57514359829534,53,18,18,1,51820700.0,0.8876234554155947,1.015688643424232,0.05406438785654202
PRJ-2019-106,Raleigh Regional Medical Center - HVAC Upgrade,50158000.0,Skanska USA,24412800.0,9699700.0,12084500.0,2730600.0,48927600.0,1220389.5600000024,22027393.68,23247783.240000002,5120100.0,1529100.0,55278100.0,0.024530483671597714,17215216.759999998,0.31142924159839064,-95.00102585528903,127.09355629555552,36,9,15,1,49763900.0,0.9002462096200846,0.9754695163284023,0.04794908062234795
PRJ-2021-306,Raleigh Regional Medical Center - HVAC Upgrade,38835000.0,Turner Construction,20097700.0,8276200.0,8568100.0,2188600.0,39130600.0,2195103.5600000415,16221304.599999998,18416408.16000004,7569000.0,-137500.0,46404000.0,-0.007611690485386902,17230891.83999996,0.37132341694681403,-89.07783696641883,95.9994272733863,37,11,16,2,38576500.0,0.8313184208257909,1.007611690485387,0.05235478806907378
PRJ-2019-131,Cincinnati Hospital - Mechanical Systems Renovation,44330000.0,JE Dunn,22003900.0,8955100.0,9350300.0,2185200.0,42494500.0,3159829.630000014,17772061.35,20931890.980000015,5880200.0,540200.0,50210200.0,0.041405368824723676,17742809.019999985,0.3533706103540712,-85.63968373788276,98.45743040278725,61,13,19,3,44030700.0,0.8769273972220784,0.9585946311752763,0.05251700680272109
PRJ-2020-161,Phoenix Regional Medical Center - HVAC Upgrade,58874000.0,JE Dunn,28851300.0,12958300.0,14350800.0,3450100.0,59610500.0,3439411.900000009,26157104.950000003,29596516.850000013,6299700.0,8861000.0,65173700.0,-0.012509766620239837,17776283.14999999,0.2727524008917706,-88.0788321496778,101.85599152666632,98,33,34,3,58488700.0,0.8974279502314584,1.0125097666202398,0.0558144195600982
PRJ-2019-126,Cincinnati Surgery Center - Climate Control,42999000.0,DPR Construction,20086600.0,8478700.0,9657800.0,2325600.0,40548700.0,3054055.760000022,19168983.06,22223038.820000023,10305700.0,382400.0,53304700.0,0.05698504616386424,19098261.179999977,0.35828475125082737,-84.79555644061205,126.08398763961458,95,23,34,3,42722900.0,0.8014846720833247,0.9430149538361358,0.053681843732433954
PRJ-2020-166,Portland Medical Campus - New HVAC Installation,52683000.0,Turner Construction,28509400.0,13077300.0,11905900.0,3064900.0,56557500.0,2021982.5100000387,22024977.979999997,24046960.490000036,6137300.0,1832500.0,58820300.0,-0.07354364785604472,19802539.50999996,0.3366616543948256,-92.90766375300764,68.42144769944865,57,12,22,3,52335200.0,0.8897472471238671,1.0735436478560447,0.0521125563206665
PRJ-2020-191,Phoenix Medical Campus - New HVAC Installation,46534000.0,DPR Construction,22965900.0,9888700.0,9010000.0,2995300.0,44859900.0,1061105.0899999954,18718576.249999993,19779681.33999999,5915800.0,965900.0,52449800.0,0.03597584561825762,20664818.66000001,0.3939923252328896,-95.37964943677368,89.29258901574516,47,15,21,0,46120000.0,0.8793169850028026,0.9640241543817424,0.053516071137216514
