project_id,sov_line_id,actual_labor_cost,total_hours_st,total_hours_ot,total_effective_hours,avg_hourly_rate,avg_burden_multiplier,ot_share_of_raw_hours,first_date,last_date,budget_labor_hours,budget_labor_cost,productivity_factor,key_assumptions,labor_variance,pct_overrun
PRJ-2019-085,PRJ-2019-085-SOV-10,88588.25000000003,976.0,72.0,1084.0,58.808,1.395439999999999,0.06870229007633588,2020-01-16,2020-05-13,5156.0,315400.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-226811.74999999997,-0.7191241280913125
PRJ-2019-085,PRJ-2019-085-SOV-11,132304.7000000002,1450.0,80.0,1570.0,59.65405405405406,1.395999999999998,0.05228758169934641,2020-01-17,2020-07-29,2545.0,155700.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-23395.299999999814,-0.1502588310854195
PRJ-2019-085,PRJ-2019-085-SOV-12,81481.78000000001,910.0,60.0,1000.0,58.297413793103445,1.3955172413793093,0.061855670103092786,2020-01-17,2020-05-18,2874.0,175800.0,1.0,Insulation by specialty sub; pricing based on current bid,-94318.21999999999,-0.5365086461888509
PRJ-2019-085,PRJ-2019-085-SOV-13,35349.34999999998,390.0,12.0,408.0,61.58163265306123,1.3975510204081636,0.029850746268656716,2020-05-19,2020-07-29,1577.0,96400.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-61050.65000000002,-0.6333054979253114
PRJ-2019-085,PRJ-2019-085-SOV-14,34506.96999999998,374.0,34.0,425.0,58.46875,1.3958333333333337,0.08333333333333333,2020-05-20,2020-07-29,1804.0,110300.0,0.95,Startup includes 2 weeks of system commissioning support,-75793.03000000003,-0.687153490480508
PRJ-2019-085,PRJ-2019-085-SOV-15,35859.219999999965,400.0,12.0,418.0,61.79,1.3990000000000007,0.02912621359223301,2020-05-19,2020-07-27,776.0,47400.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-11540.780000000035,-0.2434763713080176
PRJ-2019-086,PRJ-2019-086-SOV-01,306930.11000000034,3336.0,202.0,3639.0,60.339285714285715,1.3968333333333312,0.0570944036178632,2019-03-04,2020-06-05,10782.0,718500.0,1.0,Clear site access; no coordination delays; standard PM staffing,-411569.88999999966,-0.5728182185107858
PRJ-2019-086,PRJ-2019-086-SOV-02,95383.28000000007,1130.0,48.0,1202.0,57.22377622377623,1.393006993006991,0.04074702886247878,2019-03-04,2019-07-17,3858.0,257100.0,1.0,Submittals prepared in-house; standard review cycles,-161716.7199999999,-0.6290031894204586
PRJ-2019-086,PRJ-2019-086-SOV-03,145619.90000000026,1592.0,104.0,1748.0,59.0615763546798,1.3958128078817715,0.06132075471698113,2019-04-18,2019-12-04,17526.0,1167900.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-1022280.0999999997,-0.8753147529754257
PRJ-2019-086,PRJ-2019-086-SOV-04,149646.69000000018,1598.0,104.0,1754.0,60.61576354679803,1.3972906403940868,0.06110458284371328,2019-04-18,2019-12-04,20469.0,1364100.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-1214453.3099999998,-0.8902963932263029
PRJ-2019-086,PRJ-2019-086-SOV-05,149788.6500000002,1574.0,112.0,1742.0,60.9025,1.3981999999999977,0.066429418742586,2019-04-18,2019-12-03,13244.0,882600.0,0.9,Copper pricing based on current market rates,-732811.3499999999,-0.8302870496261046
PRJ-2019-086,PRJ-2019-086-SOV-06,78624.16,876.0,36.0,930.0,60.60909090909091,1.3969090909090904,0.039473684210526314,2019-07-19,2019-12-04,8132.0,541900.0,0.9,Refrigerant pricing per current market; lineset routing direct,-463275.83999999997,-0.8549102048348404
PRJ-2019-086,PRJ-2019-086-SOV-07,69853.55999999994,736.0,38.0,793.0,62.385416666666664,1.3993750000000003,0.04909560723514212,2019-07-23,2019-12-03,6540.0,435800.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-365946.44000000006,-0.8397118861863241
PRJ-2019-086,PRJ-2019-086-SOV-08,64740.31999999997,736.0,54.0,817.0,56.579787234042556,1.3941489361702126,0.06835443037974684,2019-07-23,2019-12-04,4464.0,297400.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-232659.68000000002,-0.7823123066577001
PRJ-2019-086,PRJ-2019-086-SOV-09,186128.81000000023,2002.0,134.0,2203.0,59.91439688715953,1.3964980544747072,0.06273408239700375,2019-07-22,2020-03-30,3763.0,250700.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,-64571.18999999977,-0.25756358197048174
PRJ-2019-086,PRJ-2019-086-SOV-10,87524.61000000002,938.0,90.0,1073.0,58.52521008403362,1.3942016806722677,0.08754863813229571,2019-12-05,2020-03-30,12757.0,850100.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-762575.39,-0.8970419832960829
PRJ-2019-086,PRJ-2019-086-SOV-11,129975.99000000021,1434.0,80.0,1554.0,59.45628415300546,1.3964480874316916,0.052840158520475564,2019-12-05,2020-06-04,7071.0,471200.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-341224.0099999998,-0.7241596137521218
PRJ-2019-086,PRJ-2019-086-SOV-12,94163.10000000006,982.0,62.0,1075.0,62.428,1.3985599999999996,0.05938697318007663,2019-12-05,2020-03-30,6363.0,424000.0,1.0,Insulation by specialty sub; pricing based on current bid,-329836.8999999999,-0.7779172169811318
PRJ-2019-086,PRJ-2019-086-SOV-13,26005.20999999999,302.0,18.0,329.0,56.35897435897436,1.3930769230769233,0.05625,2020-03-31,2020-06-05,5546.0,369600.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-343594.79000000004,-0.9296395833333334
PRJ-2019-086,PRJ-2019-086-SOV-14,42432.09999999996,454.0,20.0,484.0,62.5625,1.4008928571428576,0.04219409282700422,2020-03-31,2020-06-04,3950.0,263200.0,0.95,Startup includes 2 weeks of system commissioning support,-220767.90000000002,-0.8387838145896658
PRJ-2019-086,PRJ-2019-086-SOV-15,33205.12999999998,358.0,18.0,385.0,61.30434782608695,1.3984782608695654,0.047872340425531915,2020-03-31,2020-06-02,1764.0,117500.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-84294.87000000002,-0.7174031489361704
PRJ-2019-087,PRJ-2019-087-SOV-01,747063.2299999977,8254.0,486.0,8983.0,59.21258341277407,1.39631077216398,0.05560640732265446,2019-03-19,2021-06-24,12435.0,764200.0,1.0,Clear site access; no coordination delays; standard PM staffing,-17136.770000002347,-0.022424456948445887
PRJ-2019-087,PRJ-2019-087-SOV-02,252569.16000000053,2824.0,132.0,3022.0,59.59129213483146,1.3975280898876412,0.044654939106901215,2019-03-18,2019-11-21,4796.0,294700.0,1.0,Submittals prepared in-house; standard review cycles,-42130.83999999947,-0.1429617916525262
PRJ-2019-087,PRJ-2019-087-SOV-03,381626.38000000035,4206.0,220.0,4536.0,59.76585820895522,1.398003731343277,0.04970628106642567,2019-06-11,2020-07-28,27405.0,1684100.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-1302473.6199999996,-0.7733944658868236
PRJ-2019-087,PRJ-2019-087-SOV-04,379133.2800000004,4190.0,238.0,4547.0,59.4234404536862,1.397429111531185,0.05374887082204156,2019-06-12,2020-07-28,29325.0,1802100.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-1422966.7199999997,-0.7896158481771265
PRJ-2019-087,PRJ-2019-087-SOV-05,365707.14000000036,4008.0,224.0,4344.0,59.97529644268775,1.3986363636363583,0.052930056710775046,2019-06-10,2020-07-27,25696.0,1579100.0,0.9,Copper pricing based on current market rates,-1213392.8599999996,-0.7684078652396933
PRJ-2019-087,PRJ-2019-087-SOV-06,222331.64000000013,2438.0,122.0,2621.0,60.16938110749186,1.3979478827361558,0.04765625,2019-11-22,2020-07-28,15747.0,967700.0,0.9,Refrigerant pricing per current market; lineset routing direct,-745368.3599999999,-0.7702473493851398
PRJ-2019-087,PRJ-2019-087-SOV-07,225897.54000000033,2412.0,144.0,2628.0,61.122549019607845,1.400261437908497,0.056338028169014086,2019-11-22,2020-07-28,7913.0,486200.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-260302.45999999967,-0.5353814479638003
PRJ-2019-087,PRJ-2019-087-SOV-08,216284.5400000002,2332.0,156.0,2566.0,59.84406779661017,1.3969491525423723,0.06270096463022508,2019-11-22,2020-07-28,4997.0,307000.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-90715.45999999979,-0.295490097719869
PRJ-2019-087,PRJ-2019-087-SOV-09,422362.8600000004,4664.0,254.0,5045.0,59.53305084745763,1.397576271186433,0.0516470109800732,2019-11-22,2021-02-19,6558.0,403000.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,19362.860000000393,0.04804679900744514
PRJ-2019-087,PRJ-2019-087-SOV-10,226255.66000000035,2450.0,130.0,2645.0,60.57281553398058,1.398867313915857,0.050387596899224806,2020-07-29,2021-02-16,19934.0,1225000.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-998744.3399999996,-0.815301502040816
PRJ-2019-087,PRJ-2019-087-SOV-11,236312.9900000003,2626.0,154.0,2857.0,59.4044776119403,1.3964477611940294,0.05539568345323741,2020-07-29,2021-06-23,9485.0,582900.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-346587.00999999966,-0.5945908560645045
PRJ-2019-087,PRJ-2019-087-SOV-12,210422.44000000038,2298.0,144.0,2514.0,60.01020408163265,1.3976190476190464,0.05896805896805897,2020-07-29,2021-02-18,11824.0,726600.0,1.0,Insulation by specialty sub; pricing based on current bid,-516177.5599999996,-0.7104012661712078
PRJ-2019-087,PRJ-2019-087-SOV-13,61566.50999999994,630.0,44.0,696.0,62.65243902439025,1.3996341463414634,0.06528189910979229,2021-02-23,2021-06-24,9193.0,564900.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-503333.49000000005,-0.891013436006373
PRJ-2019-087,PRJ-2019-087-SOV-14,74148.12999999996,766.0,52.0,844.0,62.421875,1.3983333333333332,0.06356968215158924,2021-02-23,2021-06-24,5780.0,355200.0,0.95,Startup includes 2 weeks of system commissioning support,-281051.87000000005,-0.7912496340090092
PRJ-2019-087,PRJ-2019-087-SOV-15,54417.07999999997,612.0,34.0,663.0,58.63636363636363,1.394935064935065,0.05263157894736842,2021-02-22,2021-06-23,3990.0,245200.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-190782.92000000004,-0.7780706362153346
PRJ-2019-088,PRJ-2019-088-SOV-01,402328.13000000024,4440.0,274.0,4851.0,59.13903743315508,1.3963279857397441,0.058124734832414086,2019-01-14,2020-04-17,8221.0,543200.0,1.0,Clear site access; no coordination delays; standard PM staffing,-140871.86999999976,-0.2593370213549333
PRJ-2019-088,PRJ-2019-088-SOV-02,146156.51000000024,1618.0,86.0,1747.0,59.5219512195122,1.3973658536585334,0.05046948356807512,2019-01-14,2019-05-30,2264.0,149600.0,1.0,Submittals prepared in-house; standard review cycles,-3443.489999999758,-0.023017981283420842
PRJ-2019-088,PRJ-2019-088-SOV-03,233902.0200000001,2450.0,182.0,2723.0,60.95,1.3993225806451612,0.06914893617021277,2019-02-28,2019-10-16,8591.0,567700.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-333797.97999999986,-0.5879830544301565
PRJ-2019-088,PRJ-2019-088-SOV-04,201720.29000000018,2202.0,144.0,2418.0,59.8584229390681,1.3982437275985644,0.061381074168797956,2019-03-01,2019-10-16,12265.0,810500.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-608779.7099999998,-0.751116236890808
PRJ-2019-088,PRJ-2019-088-SOV-05,206722.49000000017,2294.0,164.0,2540.0,57.90378006872852,1.394810996563573,0.06672091131000814,2019-03-01,2019-10-16,7086.0,468200.0,0.9,Copper pricing based on current market rates,-261477.50999999983,-0.558473964117898
PRJ-2019-088,PRJ-2019-088-SOV-06,108281.1000000001,1238.0,70.0,1343.0,57.291666666666664,1.3935897435897413,0.053516819571865444,2019-05-31,2019-10-16,3739.0,247000.0,0.9,Refrigerant pricing per current market; lineset routing direct,-138718.8999999999,-0.5616149797570846
PRJ-2019-088,PRJ-2019-088-SOV-07,104663.77000000014,1166.0,40.0,1226.0,60.83445945945946,1.3993243243243214,0.03316749585406302,2019-06-03,2019-10-15,5099.0,336900.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-232236.22999999986,-0.6893328287325612
PRJ-2019-088,PRJ-2019-088-SOV-08,116903.09000000014,1266.0,84.0,1392.0,60.17901234567901,1.3984567901234544,0.06222222222222222,2019-05-31,2019-10-16,4493.0,296900.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-179996.90999999986,-0.6062543280565842
PRJ-2019-088,PRJ-2019-088-SOV-09,219501.4100000002,2434.0,112.0,2602.0,60.263754045307444,1.3979288025889962,0.04399057344854674,2019-05-31,2020-02-10,1772.0,117000.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,102501.4100000002,0.8760804273504291
PRJ-2019-088,PRJ-2019-088-SOV-10,116133.05000000012,1256.0,72.0,1364.0,60.72981366459627,1.3984472049689416,0.05421686746987952,2019-10-17,2020-02-07,5819.0,384500.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-268366.9499999999,-0.6979634590377111
PRJ-2019-088,PRJ-2019-088-SOV-11,148150.5300000003,1614.0,76.0,1728.0,60.825980392156865,1.3972549019607816,0.04497041420118343,2019-10-17,2020-04-17,3062.0,202300.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-54149.46999999971,-0.2676691547207104
PRJ-2019-088,PRJ-2019-088-SOV-12,123529.71000000015,1330.0,90.0,1465.0,59.8698224852071,1.3982248520710032,0.06338028169014084,2019-10-17,2020-02-10,4226.0,279200.0,1.0,Insulation by specialty sub; pricing based on current bid,-155670.28999999986,-0.5575583452722058
PRJ-2019-088,PRJ-2019-088-SOV-13,35541.58999999999,366.0,26.0,405.0,62.20652173913044,1.3989130434782613,0.0663265306122449,2020-02-11,2020-04-17,3245.0,214400.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-178858.41,-0.8342276585820896
PRJ-2019-088,PRJ-2019-088-SOV-14,38051.03999999997,416.0,14.0,437.0,62.01923076923077,1.4007692307692314,0.03255813953488372,2020-02-14,2020-04-16,1989.0,131400.0,0.95,Startup includes 2 weeks of system commissioning support,-93348.96000000002,-0.7104182648401828
PRJ-2019-088,PRJ-2019-088-SOV-15,28444.31999999999,360.0,12.0,378.0,54.1,1.3884444444444446,0.03225806451612903,2020-02-12,2020-04-17,1619.0,106900.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-78455.68000000001,-0.7339165575304023
PRJ-2019-089,PRJ-2019-089-SOV-01,412694.79000000044,4562.0,250.0,4937.0,59.67238421955403,1.3971698113207474,0.051953449709060684,2019-02-06,2020-05-12,8918.0,528400.0,1.0,Clear site access; no coordination delays; standard PM staffing,-115705.20999999956,-0.2189727668432997
PRJ-2019-089,PRJ-2019-089-SOV-02,142890.64000000016,1522.0,104.0,1678.0,60.48461538461538,1.3986666666666638,0.06396063960639606,2019-02-07,2019-06-24,4767.0,282400.0,1.0,Submittals prepared in-house; standard review cycles,-139509.35999999984,-0.4940133144475915
PRJ-2019-089,PRJ-2019-089-SOV-03,230668.16000000006,2528.0,170.0,2783.0,59.003144654088054,1.3973270440251568,0.06300963676797627,2019-03-25,2019-11-08,12473.0,739000.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-508331.83999999997,-0.6878644654939107
PRJ-2019-089,PRJ-2019-089-SOV-04,213676.02000000048,2338.0,120.0,2518.0,60.647651006711406,1.3989597315436237,0.04882017900732303,2019-03-27,2019-11-08,12665.0,750400.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-536723.9799999995,-0.7152505063965878
PRJ-2019-089,PRJ-2019-089-SOV-05,207394.8800000003,2280.0,94.0,2421.0,60.72318339100346,1.3990311418685117,0.039595619208087615,2019-03-25,2019-11-08,9440.0,559300.0,0.9,Copper pricing based on current market rates,-351905.1199999997,-0.6291884856070082
PRJ-2019-089,PRJ-2019-089-SOV-06,128986.76000000018,1442.0,62.0,1535.0,59.82142857142857,1.3975824175824147,0.041223404255319146,2019-06-25,2019-11-08,5339.0,316300.0,0.9,Refrigerant pricing per current market; lineset routing direct,-187313.23999999982,-0.5922012013910838
PRJ-2019-089,PRJ-2019-089-SOV-07,111797.56000000014,1204.0,82.0,1327.0,59.8921568627451,1.3973202614379054,0.06376360808709176,2019-06-25,2019-11-05,7875.0,466600.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-354802.4399999998,-0.7603995713673378
PRJ-2019-089,PRJ-2019-089-SOV-08,117294.38000000012,1286.0,66.0,1385.0,60.487878787878785,1.3983636363636336,0.04881656804733728,2019-06-25,2019-11-08,4867.0,288300.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-171005.61999999988,-0.5931516475893163
PRJ-2019-089,PRJ-2019-089-SOV-09,230151.88000000047,2650.0,136.0,2854.0,57.76934523809524,1.3951190476190463,0.048815506101938265,2019-06-25,2020-03-04,3919.0,232200.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,-2048.1199999995297,-0.008820499569334754
PRJ-2019-089,PRJ-2019-089-SOV-10,99979.31000000003,1090.0,66.0,1189.0,60.435251798561154,1.3984172661870484,0.05709342560553633,2019-11-11,2020-03-04,8690.0,514900.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-414920.68999999994,-0.8058277141192464
PRJ-2019-089,PRJ-2019-089-SOV-11,151563.4500000002,1698.0,94.0,1839.0,59.07175925925926,1.3967129629629609,0.052455357142857144,2019-11-11,2020-05-12,4245.0,251500.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-99936.54999999981,-0.39736202783300123
PRJ-2019-089,PRJ-2019-089-SOV-12,127164.99000000027,1402.0,64.0,1498.0,60.77808988764045,1.3983146067415704,0.04365620736698499,2019-11-12,2020-03-04,4397.0,260500.0,1.0,Insulation by specialty sub; pricing based on current bid,-133335.00999999972,-0.5118426487523982
PRJ-2019-089,PRJ-2019-089-SOV-13,38854.38999999998,404.0,26.0,443.0,62.26,1.4004000000000005,0.06046511627906977,2020-03-05,2020-05-11,3361.0,199100.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-160245.61000000002,-0.8048498744349574
PRJ-2019-089,PRJ-2019-089-SOV-14,38510.06999999998,418.0,28.0,460.0,60.07692307692308,1.3967307692307698,0.06278026905829596,2020-03-05,2020-05-12,2354.0,139400.0,0.95,Startup includes 2 weeks of system commissioning support,-100889.93000000002,-0.723744117647059
PRJ-2019-089,PRJ-2019-089-SOV-15,36876.43999999998,382.0,38.0,439.0,59.1530612244898,1.3946938775510211,0.09047619047619047,2020-03-05,2020-05-11,1443.0,85500.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-48623.56000000002,-0.5686966081871347
PRJ-2019-090,PRJ-2019-090-SOV-01,214224.27000000034,2330.0,138.0,2537.0,60.22372881355932,1.397491525423728,0.055915721231766614,2019-03-14,2020-02-14,2619.0,153400.0,1.0,Clear site access; no coordination delays; standard PM staffing,60824.27000000034,0.3965076271186463
PRJ-2019-090,PRJ-2019-090-SOV-02,81002.59,910.0,44.0,976.0,59.24122807017544,1.394824561403508,0.04612159329140461,2019-03-14,2019-06-24,665.0,38900.0,1.0,Submittals prepared in-house; standard review cycles,42102.59,1.0823287917737787
PRJ-2019-090,PRJ-2019-090-SOV-03,94800.55000000005,1044.0,76.0,1158.0,58.859848484848484,1.396212121212119,0.06785714285714285,2019-04-18,2019-10-03,3224.0,188900.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-94099.44999999995,-0.49814425622022207
